X,Y,Name,description,altitudeMode,STATUS,SYSTEMSTOP,OWLROUTES,CITY,POS,CROSS_ST,PUBLIC_NAME,SHAPE,STREET,POINT_X,POINT_Y,ROUTESSTPG,DIR,Field_1
-87.59141124,41.78597064,Dorchester & 60th Street,,clampToGround,In Service,"13021",,CHICAGO,NS,60TH STREET,"Dorchester &amp; 60th Street",Point,DORCHESTER,"-87.591411","41.785971","59",NB,"Dorchester &amp; 60th Street"
-87.593577,41.802452,E Hyde Park & Kenwood,,clampToGround,In Service,"1528",,CHICAGO,MT,KENWOOD,"E Hyde Park &amp; Kenwood",Point,E HYDE PARK,"-87.593577","41.802452","2,15,172",WB,"E Hyde Park &amp; Kenwood"
-87.727543053,41.866209172,Roosevelt & Karlov,,clampToGround,In Service,"366",,CHICAGO,NS,KARLOV,"Roosevelt &amp; Karlov",Point,ROOSEVELT,"-87.727543","41.866209","12",WB,"Roosevelt &amp; Karlov"
-87.728677463,41.909748513,North Ave & Karlov,,clampToGround,In Service,"15483",,CHICAGO,FS,KARLOV (west leg),"North Ave &amp; Karlov",Point,NORTH AVENUE,"-87.728677","41.909749","72",EB,"North Ave &amp; Karlov"
-87.726956877,41.924353524,Fullerton & Pulaski,,clampToGround,In Service,"1315",,CHICAGO,NS,PULASKI,"Fullerton &amp; Pulaski",Point,FULLERTON,"-87.726957","41.924354","74",EB,"Fullerton &amp; Pulaski"
-87.727550552,41.948299763,Pulaski & Waveland,,clampToGround,In Service,"8996",N53,CHICAGO,NS,WAVELAND,"Pulaski &amp; Waveland",Point,PULASKI,"-87.727551","41.9483","53",SB,"Pulaski &amp; Waveland"
-87.727711868,41.95984955,Pulaski & Elston,,clampToGround,In Service,"17320",,CHICAGO,FS,ELSTON,"Pulaski &amp; Elston",Point,PULASKI,"-87.727712","41.95985","53",NB,"Pulaski &amp; Elston"
-87.728056671,41.975592894,Foster & Pulaski,,clampToGround,In Service,"4827",,CHICAGO,NS,PULASKI,"Foster &amp; Pulaski",Point,FOSTER,"-87.728057","41.975593","92",WB,"Foster &amp; Pulaski"
-87.590724176,41.751377926,79th Street & Dorchester,,clampToGround,In Service,"2792",N79,CHICAGO,NS,DORCHESTER,"79th Street &amp; Dorchester",Point,79TH STREET,"-87.590724","41.751378","79",EB,"79th Street &amp; Dorchester"
-87.59104647,41.755584661,South Chicago & Dorchester,,clampToGround,In Service,"7396",,CHICAGO,NS,DORCHESTER,"South Chicago &amp; Dorchester",Point,SOUTH CHICAGO,"-87.591046","41.755585","30",NWB,"South Chicago &amp; Dorchester"
-87.590176,41.795591756,55th Street & Blackstone,,clampToGround,In Service,"10568",N55,CHICAGO,NS,BLACKSTONE,"55th Street &amp; Blackstone",Point,55TH STREET,"-87.590176","41.795592","55",WB,"55th Street &amp; Blackstone"
-87.722263351,41.765808521,Pulaski & 70th Street,,clampToGround,In Service,"12918",,CHICAGO,NS,70TH STREET,"Pulaski &amp; 70th Street",Point,PULASKI,"-87.722263","41.765809",53A,NB,"Pulaski &amp; 70th Street"
-87.723322951,41.804171917,Pulaski & 49th Street,,clampToGround,In Service,"12935",,CHICAGO,NS,49TH STREET,"Pulaski &amp; 49th Street",Point,PULASKI,"-87.723323","41.804172",53A,NB,"Pulaski &amp; 49th Street"
-87.724026165,41.816195678,Pulaski & 42nd Place,,clampToGround,In Service,"12839",,CHICAGO,FS,ANN LURIE,"Pulaski &amp; 42nd Place",Point,PULASKI,"-87.724026","41.816196",53A,SB,"Pulaski &amp; 42nd Place"
-87.724565,41.842483,Pulaski & 27th Street,,clampToGround,In Service,"9059",,CHICAGO,NS,27TH STREET,"Pulaski &amp; 27th Street",Point,PULASKI,"-87.724565","41.842483","53",SB,"Pulaski &amp; 27th Street"
-87.725031205,41.85714714,Pulaski & 18th Street,,clampToGround,In Service,"9050",,CHICAGO,NS,18TH STREET,"Pulaski &amp; 18th Street",Point,PULASKI,"-87.725031","41.857147","53",SB,"Pulaski &amp; 18th Street"
-87.723324916,41.8771684,Jackson & Springfield,,clampToGround,In Service,"130",,CHICAGO,FS,SPRINGFIELD,"Jackson &amp; Springfield",Point,JACKSON,"-87.723325","41.877168","126",WB,"Jackson &amp; Springfield"
-87.590567,41.80782,Lake Park & 48th Street,,clampToGround,In Service,"5034",,CHICAGO,FS,48TH STREET,"Lake Park &amp; 48th Street",Point,LAKE PARK,"-87.590567","41.80782","2,6,28",SB,"Lake Park &amp; 48th Street"
-87.590500001,41.808023001,Lake Park & 48th Street,,clampToGround,In Service,"5039",,CHICAGO,MT,48TH STREET,"Lake Park &amp; 48th Street",Point,LAKE PARK,"-87.5905","41.808023","2,6,28",NB,"Lake Park &amp; 48th Street"
-87.584774796,41.72245252,95th Street & Stony Island,,clampToGround,In Service,"12108",,CHICAGO,NS,STONY ISLAND,"95th Street &amp; Stony Island",Point,95TH STREET,"-87.584775","41.722453","100",WB,"95th Street &amp; Stony Island"
-87.719859195,41.852960725,Ogden & Hamlin,,clampToGround,In Service,"6661",,CHICAGO,NS,HAMLIN,"Ogden &amp; Hamlin",Point,OGDEN,"-87.719859","41.852961","157",SWB,"Ogden &amp; Hamlin"
-87.721290288,41.975651565,3700 W Foster,,clampToGround,In Service,"4825",,CHICAGO,MB,3700 WEST (LAWNDALE),3700 W Foster,Point,FOSTER,"-87.72129","41.975652","92",WB,3700 W Foster
-87.717275273,41.851719432,Cermak & Lawndale,,clampToGround,In Service,"6883",,CHICAGO,NS,LAWNDALE,"Cermak &amp; Lawndale",Point,CERMAK,"-87.717275","41.851719","21",WB,"Cermak &amp; Lawndale"
-87.713081,41.866258,Roosevelt & St. Louis,,clampToGround,In Service,"279",,CHICAGO,NS,ST. LOUIS,"Roosevelt &amp; St. Louis",Point,ROOSEVELT,"-87.713081","41.866258","12",EB,"Roosevelt &amp; St. Louis"
-87.711626,41.899225001,Homan & Augusta,,clampToGround,In Service,"11162",,CHICAGO,NS,AUGUSTA,"Homan &amp; Augusta",Point,HOMAN,"-87.711626","41.899225","82",SB,"Homan &amp; Augusta"
-87.714229719,41.924701139,Fullerton & St. Louis,,clampToGround,In Service,"1251",,CHICAGO,NS,ST. LOUIS (west leg),"Fullerton &amp; St. Louis",Point,FULLERTON,"-87.71423","41.924701","74",WB,"Fullerton &amp; St. Louis"
-87.585807997,41.744290445,Stony Island & 83rd Street,,clampToGround,In Service,"7199",,CHICAGO,NS,83RD STREET,"Stony Island &amp; 83rd Street",Point,STONY ISLAND,"-87.585808","41.74429","28",SB,"Stony Island &amp; 83rd Street"
-87.586383282,41.751564762,79th Street & Stony Island,,clampToGround,In Service,"2621",N79,CHICAGO,FS,STONY ISLAND,"79th Street &amp; Stony Island",Point,79TH STREET,"-87.586383","41.751565","79",WB,"79th Street &amp; Stony Island"
-87.585191269,41.751358549,South Chicago & 79th Street/Stony Island,,clampToGround,In Service,"7391",,CHICAGO,NS,79TH STREET/STONY ISLAND,"South Chicago &amp; 79th Street/Stony Island",Point,SOUTH CHICAGO,"-87.585191","41.751359","30",NWB,"South Chicago &amp; 79th Street/Stony Island"
-87.712792029,41.953968284,Irving Park & Kimball,,clampToGround,In Service,"5702",,CHICAGO,NS,KIMBALL,"Irving Park &amp; Kimball",Point,IRVING PARK,"-87.712792","41.953968","80",WB,"Irving Park &amp; Kimball"
-87.713754,41.981277001,Kimball & Catalpa,,clampToGround,In Service,"11120",,CHICAGO,NS,CATALPA,"Kimball &amp; Catalpa",Point,KIMBALL,"-87.713754","41.981277","82,92",SB,"Kimball &amp; Catalpa"
-87.708980701,41.811271353,Archer & Homan,,clampToGround,In Service,"17109",N62,CHICAGO,FT,HOMAN (east leg),"Archer &amp; Homan",Point,ARCHER,"-87.708981","41.811271","62",SWB,"Archer &amp; Homan"
-87.707925936,41.866449709,Roosevelt & Spaulding,,clampToGround,In Service,"357",,CHICAGO,NS,SPAULDING,"Roosevelt &amp; Spaulding",Point,ROOSEVELT,"-87.707926","41.86645","12",WB,"Roosevelt &amp; Spaulding"
-87.707372168,41.917456573,Armitage & Kedzie,,clampToGround,Temp In,"17134",,CHICAGO,FS,KEDZIE,"Armitage &amp; Kedzie",Point,ARMITAGE,"-87.707372","41.917457","73",WB,"Armitage &amp; Kedzie"
-87.704538879,41.804864814,Kedzie Orange Line Station,,clampToGround,In Service,"3083",,CHICAGO,TERM,ORANGE LINE STATION,Kedzie Orange Line Station,Point,KEDZIE,"-87.704539","41.804865","47",NEB,Kedzie Orange Line Station
-87.586294081,41.758692458,75th Street & Stony Island,,clampToGround,In Service,"10948",,CHICAGO,NS,STONY ISLAND,"75th Street &amp; Stony Island",Point,75TH STREET,"-87.586294","41.758692","75",EB,"75th Street &amp; Stony Island"
-87.586267109,41.760644136,Stony Island & 74th Street,,clampToGround,In Service,"7189",,CHICAGO,NS,74TH STREET,"Stony Island &amp; 74th Street",Point,STONY ISLAND,"-87.586267","41.760644","28",SB,"Stony Island &amp; 74th Street"
-87.585705801,41.7626454,Stony Island & 73rd Street,,clampToGround,In Service,"15083",,CHICAGO,FS,73RD STREET,"Stony Island &amp; 73rd Street",Point,STONY ISLAND,"-87.585706","41.762645","28",NB,"Stony Island &amp; 73rd Street"
-87.704308529,41.822746509,Kedzie & Pershing,,clampToGround,In Service,"17341",,CHICAGO,FS,PERSHING,"Kedzie &amp; Pershing",Point,KEDZIE,"-87.704309","41.822747","52",NB,"Kedzie &amp; Pershing"
-87.704904999,41.842606,Kedzie & 27th Street,,clampToGround,In Service,"3137",,CHICAGO,NS,27TH STREET,"Kedzie &amp; 27th Street",Point,KEDZIE,"-87.704905","41.842606","52",NB,"Kedzie &amp; 27th Street"
-87.706100603,41.877234324,Kedzie & Jackson,,clampToGround,In Service,"14599",,CHICAGO,FS,JACKSON,"Kedzie &amp; Jackson",Point,KEDZIE,"-87.706101","41.877234","52",SB,"Kedzie &amp; Jackson"
-87.706460012,41.895434342,Kedzie & Chicago,,clampToGround,In Service,"3174",,CHICAGO,NS,CHICAGO,"Kedzie &amp; Chicago",Point,KEDZIE,"-87.70646","41.895434","52",NB,"Kedzie &amp; Chicago"
-87.706639444,42.011962063,Touhy & Albany,,clampToGround,In Service,"12081",,CHICAGO,NS,ALBANY,"Touhy &amp; Albany",Point,TOUHY,"-87.706639","42.011962","96",WB,"Touhy &amp; Albany"
-87.702347743,41.751569623,Kedzie & 78th Street,,clampToGround,In Service,"9999",,CHICAGO,NT,78TH STREET,"Kedzie &amp; 78th Street",Point,KEDZIE,"-87.702348","41.75157",52A,NB,"Kedzie &amp; 78th Street"
-87.586439015,41.773268981,67th Street & Stony Island,,clampToGround,In Service,"10196",N5,CHICAGO,NS,STONY ISLAND,"67th Street &amp; Stony Island",Point,67TH STREET,"-87.586439","41.773269","N5,67",EB,"67th Street &amp; Stony Island"
-87.586066185,41.773565341,Stony Island & 67th Street,,clampToGround,In Service,"14948",,CHICAGO,FS,67TH STREET,"Stony Island &amp; 67th Street",Point,STONY ISLAND,"-87.586066","41.773565","28",NB,"Stony Island &amp; 67th Street"
-87.58656124,41.780402037,Stony Island & 63rd Street,,clampToGround,In Service,"5201",,CHICAGO,FS,63RD STREET,"Stony Island &amp; 63rd Street",Point,STONY ISLAND,"-87.586561","41.780402","6,15,28",SB,"Stony Island &amp; 63rd Street"
-87.701399999,41.800897,51st Street & Albany,,clampToGround,In Service,"9222",,CHICAGO,NT,ALBANY,"51st Street &amp; Albany",Point,51ST STREET,"-87.7014","41.800897","51",WB,"51st Street &amp; Albany"
-87.700389858,41.946729043,Addison & Francisco,,clampToGround,In Service,"12575",,CHICAGO,NS,FRANCISCO,"Addison &amp; Francisco",Point,ADDISON,"-87.70039","41.946729","152",WB,"Addison &amp; Francisco"
-87.699722999,42.006561,California & Morse,,clampToGround,In Service,"11914",,CHICAGO,NS,MORSE,"California &amp; Morse",Point,CALIFORNIA,"-87.699723","42.006561","93",NB,"California &amp; Morse"
-87.695909403,41.861080343,Ogden & California,,clampToGround,In Service,"6676",,CHICAGO,NS,CALIFORNIA,"Ogden &amp; California",Point,OGDEN serv.dr.,"-87.695909","41.86108","18,157",NEB,"Ogden &amp; California"
-87.696180959,41.87358674,California & Harrison,,clampToGround,In Service,"15303",,CHICAGO,FS,HARRISON,"California &amp; Harrison",Point,CALIFORNIA,"-87.696181","41.873587","94",SB,"California &amp; Harrison"
-87.696725928,41.901065102,California & Thomas,,clampToGround,In Service,"3178",,CHICAGO,NS,THOMAS,"California &amp; Thomas",Point,CALIFORNIA,"-87.696726","41.901065","94",NB,"California &amp; Thomas"
-87.58402031,41.794986721,S Hyde Park & 55th Street,,clampToGround,In Service,"1654",N55,CHICAGO,FS,55TH STREET,"S Hyde Park &amp; 55th Street",Point,S HYDE PARK,"-87.58402","41.794987","6,28,55",SB,"S Hyde Park &amp; 55th Street"
-87.58736261,41.800934071,Lake Park & 52nd Street,,clampToGround,In Service,"7135",,CHICAGO,MT,52ND STREET,"Lake Park &amp; 52nd Street",Point,LAKE PARK,"-87.587363","41.800934","15,28",NB,"Lake Park &amp; 52nd Street"
-87.580920441,41.70835284,103rd Street & Stony Island Garage Terminal,,clampToGround,In Service,"14156",,CHICAGO,TERM,STONY ISLAND GARAGE,"103rd Street &amp; Stony Island Garage Terminal",Point,103RD STREET,"-87.58092","41.708353","26,111A,353",SEB,"103rd Street &amp; Stony Island Garage Terminal"
-87.697562134,41.924698077,Fullerton & California,,clampToGround,In Service,"1329",,CHICAGO,NS,CALIFORNIA,"Fullerton &amp; California",Point,FULLERTON,"-87.697562","41.924698","74",EB,"Fullerton &amp; California"
-87.69935198,41.985488149,Lincoln & California,,clampToGround,In Service,"1363",,CHICAGO,NS,CALIFORNIA,"Lincoln &amp; California",Point,LINCOLN,"-87.699352","41.985488","11",SEB,"Lincoln &amp; California"
-87.699371469,42.028194517,Dodge & Keeney,,clampToGround,In Service,"14358",,EVANSTON,NS,KEENEY,"Dodge &amp; Keeney",Point,DODGE,"-87.699371","42.028195","93,206",NB,"Dodge &amp; Keeney"
-87.694779596,41.822709514,Pershing & California,,clampToGround,In Service,"7802",,CHICAGO,NS,CALIFORNIA,"Pershing &amp; California",Point,PERSHING,"-87.69478","41.82271","39",EB,"Pershing &amp; California"
-87.695605271,41.851829374,Cermak & California,,clampToGround,In Service,"6925",,CHICAGO,NS,CALIFORNIA,"Cermak &amp; California",Point,CERMAK,"-87.695605","41.851829","21",EB,"Cermak &amp; California"
-87.693167415,41.939396945,Belmont & Rockwell,,clampToGround,In Service,"7867",N77,CHICAGO,NS,ROCKWELL,"Belmont &amp; Rockwell",Point,BELMONT,"-87.693167","41.939397","77,94",EB,"Belmont &amp; Rockwell"
-87.57916,41.773365,67th Street & Bennett,,clampToGround,In Service,"5208",N5,CHICAGO,NS,BENNETT,"67th Street &amp; Bennett",Point,67TH STREET,"-87.57916","41.773365","N5,6,15,67",EB,"67th Street &amp; Bennett"
-87.579063,41.77349,67th Street & Bennett,,clampToGround,In Service,"5312",N5,CHICAGO,MT,BENNETT,"67th Street &amp; Bennett",Point,67TH STREET,"-87.579063","41.77349","N5,6,15,67",WB,"67th Street &amp; Bennett"
-87.575421154,41.722263356,Jeffery & 95th Street,,clampToGround,In Service,"5236",,CHICAGO,FS,95TH STREET,"Jeffery &amp; 95th Street",Point,JEFFERY,"-87.575421","41.722263","J14,15",SB,"Jeffery &amp; 95th Street"
-87.692738999,41.979541,Lincoln & Balmoral,,clampToGround,In Service,"1367",,CHICAGO,NS,BALMORAL,"Lincoln &amp; Balmoral",Point,LINCOLN,"-87.692739","41.979541","11",SEB,"Lincoln &amp; Balmoral"
-87.68942442,41.80829796,47th Street & Rockwell,,clampToGround,In Service,"8153",,CHICAGO,NS,ROCKWELL,"47th Street &amp; Rockwell",Point,47TH STREET,"-87.689424","41.808298","47,94",EB,"47th Street &amp; Rockwell"
-87.688712272,41.917725377,Milwaukee & Armitage,,clampToGround,In Service,"14564",,CHICAGO,FS,ARMITAGE,"Milwaukee &amp; Armitage",Point,MILWAUKEE,"-87.688712","41.917725","56",NWB,"Milwaukee &amp; Armitage"
-87.691491434,41.961350523,Montrose & Campbell,,clampToGround,In Service,"11380",,CHICAGO,FS,CAMPBELL (east leg),"Montrose &amp; Campbell",Point,MONTROSE,"-87.691491","41.961351","78",WB,"Montrose &amp; Campbell"
-87.689609,41.985050001,Western & Hollywood,,clampToGround,In Service,"1711",,CHICAGO,NS,HOLLYWOOD,"Western &amp; Hollywood",Point,WESTERN,"-87.689609","41.98505",49B,SB,"Western &amp; Hollywood"
-87.689669928,41.997802605,Devon & Western,,clampToGround,In Service,"1771",,CHICAGO,NS,WESTERN,"Devon &amp; Western",Point,DEVON,"-87.68967","41.997803","155",WB,"Devon &amp; Western"
-87.575988801,41.749691977,Jeffery & 80th Street,,clampToGround,In Service,"5222",,CHICAGO,FS,80TH STREET,"Jeffery &amp; 80th Street",Point,JEFFERY,"-87.575989","41.749692","15",SB,"Jeffery &amp; 80th Street"
-87.576118,41.760903001,Jeffery & 74th Street,,clampToGround,In Service,"5304",N5,CHICAGO,FS,74TH STREET,"Jeffery &amp; 74th Street",Point,JEFFERY,"-87.576118","41.760903","N5,15",NB,"Jeffery &amp; 74th Street"
-87.575344601,41.773403295,67th Street & Chappel,,clampToGround,In Service,"15309",,CHICAGO,NS,CHAPPEL,"67th Street &amp; Chappel",Point,67TH STREET,"-87.575345","41.773403","6,26,67",EB,"67th Street &amp; Chappel"
-87.690199569,42.04867121,Church & Asbury,,clampToGround,Unposted,"12678",,EVANSTON,FS,ASBURY,"Church &amp; Asbury",Point,CHURCH,"-87.6902","42.048671","206",WB,"Church &amp; Asbury"
-87.684887069,41.830356281,35th Street & Western,,clampToGround,In Service,"15181",,CHICAGO,NS,WESTERN,"35th Street &amp; Western",Point,35TH STREET,"-87.684887","41.830356","35",WB,"35th Street &amp; Western"
-87.685856,41.862912,Western & 14th Street,,clampToGround,In Service,"8368",N49,CHICAGO,NT,14TH STREET,"Western &amp; 14th Street",Point,WESTERN,"-87.685856","41.862912","18,49",NB,"Western &amp; 14th Street"
-87.686812876,41.899558141,Western & Augusta,,clampToGround,In Service,"8390",N49,CHICAGO,FS,AUGUSTA,"Western &amp; Augusta",Point,WESTERN,"-87.686813","41.899558","49",NB,"Western &amp; Augusta"
-87.688214294,41.95029151,Western & Grace,,clampToGround,In Service,"8419",N49,CHICAGO,NS,GRACE,"Western &amp; Grace",Point,WESTERN,"-87.688214","41.950292","49",NB,"Western &amp; Grace"
-87.684841771,41.997748452,Devon & Leavitt,,clampToGround,In Service,"17195",,CHICAGO,FS,LEAVITT,"Devon &amp; Leavitt",Point,DEVON,"-87.684842","41.997748","155",EB,"Devon &amp; Leavitt"
-87.684743634,42.047122703,Davis & Maple,,clampToGround,In Service,"12686",,EVANSTON,NS,MAPLE,"Davis &amp; Maple",Point,DAVIS,"-87.684744","42.047123","93,201",WB,"Davis &amp; Maple"
-87.571334357,41.758861178,75th Street & Paxton,,clampToGround,In Service,"10956",N5,CHICAGO,NS,PAXTON,"75th Street &amp; Paxton",Point,75TH STREET,"-87.571334","41.758861","N5,75",EB,"75th Street &amp; Paxton"
-87.571141011,41.758990855,75th Street & Paxton,,clampToGround,In Service,"10859",N5,CHICAGO,NS,PAXTON,"75th Street &amp; Paxton",Point,75TH STREET,"-87.571141","41.758991","N5,75",WB,"75th Street &amp; Paxton"
-87.571691774,41.773432868,67th Street & Paxton,,clampToGround,In Service,"7044",,CHICAGO,NS,PAXTON,"67th Street &amp; Paxton",Point,67TH STREET,"-87.571692","41.773433","6,26,67",EB,"67th Street &amp; Paxton"
-87.68117087,41.828858501,35th/Archer Orange Line Station,,clampToGround,In Service,"14136",N62,CHICAGO,TERM,ORANGE LINE STATION,35th/Archer Orange Line Station,Point,35TH/ARCHER,"-87.681171","41.828859","62",SWB,35th/Archer Orange Line Station
-87.683454322,41.869070344,Taylor & Oakley,,clampToGround,In Service,"6644",,CHICAGO,NS,OAKLEY,"Taylor &amp; Oakley",Point,TAYLOR,"-87.683454","41.86907","157",WB,"Taylor &amp; Oakley"
-87.682153416,41.895898277,Chicago & Leavitt,,clampToGround,In Service,"14520",N66,CHICAGO,FS,LEAVITT,"Chicago &amp; Leavitt",Point,CHICAGO,"-87.682153","41.895898","66",WB,"Chicago &amp; Leavitt"
-87.681432659,42.04674177,Davis & Orrington,,clampToGround,Unposted,"14693",,EVANSTON,NS,ORRINGTON,"Davis &amp; Orrington",Point,DAVIS,"-87.681433","42.046742","201",WB,"Davis &amp; Orrington"
-87.679033554,41.801265929,51st Street & Leavitt,,clampToGround,In Service,"9212",,CHICAGO,NS,LEAVITT,"51st Street &amp; Leavitt",Point,51ST STREET,"-87.679034","41.801266","51",WB,"51st Street &amp; Leavitt"
-87.678702767,41.939639149,Belmont & Damen,,clampToGround,In Service,"17329",N77,CHICAGO,FS,DAMEN,"Belmont &amp; Damen",Point,BELMONT,"-87.678703","41.939639","77",WB,"Belmont &amp; Damen"
-87.568679881,41.73950228,South Chicago & Crandon,,clampToGround,In Service,"7384",,CHICAGO,NS,CRANDON,"South Chicago &amp; Crandon",Point,SOUTH CHICAGO,"-87.56868","41.739502","30",NWB,"South Chicago &amp; Crandon"
-87.567860064,41.738666102,South Chicago & Oglesby,,clampToGround,In Service,"7245",,CHICAGO,NT,OGLESBY,"South Chicago &amp; Oglesby",Point,SOUTH CHICAGO,"-87.56786","41.738666","30",SEB,"South Chicago &amp; Oglesby"
-87.568715717,41.759016178,75th Street & Crandon,,clampToGround,In Service,"10858",N5,CHICAGO,NS,CRANDON,"75th Street &amp; Crandon",Point,75TH STREET,"-87.568716","41.759016","N5,75",WB,"75th Street &amp; Crandon"
-87.679072101,41.968634899,Damen & Lawrence,,clampToGround,In Service,"4955",,CHICAGO,NS,LAWRENCE,"Damen &amp; Lawrence",Point,DAMEN,"-87.679072","41.968635","50",NB,"Damen &amp; Lawrence"
-87.676134763,41.735472622,87th Street & Longwood,,clampToGround,In Service,"9387",N87,CHICAGO,NS,LONGWOOD,"87th Street &amp; Longwood",Point,87TH STREET,"-87.676135","41.735473","87,95",EB,"87th Street &amp; Longwood"
-87.673866365,41.781305418,Damen & 62nd Street,,clampToGround,In Service,"18588",,CHICAGO,FS,62ND STREET,"Damen &amp; 62nd Street",Point,DAMEN,"-87.673866","41.781305","48",NB,"Damen &amp; 62nd Street"
